iter	Passed	Remaining
3048	890735	569965
3049	891039	569680
3050	891322	569382
3051	891635	569104
3052	892037	568882
3053	892346	568600
3054	892634	568305
3055	892891	567991
3056	893201	567710
3057	893472	567404
3058	893750	567103
3059	894019	566796
3060	894334	566519
3061	894616	566220
3062	894907	565927
3063	895217	565646
3064	895496	565345
3065	895771	565042
3066	896080	564761
3067	896418	564498
3068	896725	564215
3069	897000	563912
3070	897291	563619
3071	897563	563314
3072	897849	563018
3073	898138	562724
3074	898511	562482
3075	898811	562195
3076	899118	561912
3077	899400	561614
3078	899707	561330
3079	900005	561042
3080	900277	560737
3081	900591	560459
3082	900911	560183
3083	901163	559866
3084	901449	559570
3085	901771	559297
3086	902047	558994
3087	902336	558700
3088	902611	558397
3089	902935	558125
3090	903212	557823
3091	903491	557523
3092	903808	557246
3093	904118	556964
3094	904395	556663
3095	904645	556345
3096	905011	556098
3097	905299	555803
3098	905610	555522
3099	905885	555220
3100	906174	554925
3101	906464	554632
3102	906743	554332
3103	907034	554039
3104	907312	553737
3105	907598	553442
3106	907886	553147
3107	908181	552857
3108	908452	552552
3109	908733	552252
3110	909011	551952
3111	909305	551661
3112	909585	551361
3113	909890	551076
3114	910174	550779
3115	910475	550493
3116	910783	550210
3117	911070	549914
3118	911445	549672
3119	911702	549359
3120	911955	549043
3121	912235	548744
3122	912536	548456
3123	912816	548157
3124	913099	547859
3125	913373	547556
3126	913693	547281
3127	913953	546969
3128	914239	546673
3129	914545	546389
3130	914847	546103
3131	915146	545815
3132	915403	545502
3133	915698	545211
3134	915968	544906
3135	916251	544608
3136	916519	544302
3137	916887	544055
3138	917165	543754
3139	917441	543452
3140	917731	543159
3141	918045	542880
3142	918321	542578
3143	918607	542282
3144	918884	541980
3145	919189	541696
3146	919436	541378
3147	919728	541085
3148	920039	540804
3149	920328	540510
3150	920608	540211
3151	920891	539913
3152	921196	539629
3153	921484	539334
3154	921761	539033
3155	922058	538743
3156	922407	538484
3157	922681	538182
3158	922946	537874
3159	923244	537585
3160	923532	537290
3161	923804	536987
3162	924067	536677
3163	924341	536375
3164	924632	536082
3165	924916	535785
3166	925206	535492
3167	925531	535218
3168	925807	534917
3169	926079	534613
3170	926363	534316
3171	926654	534024
3172	926926	533720
3173	927217	533427
3174	927570	533170
3175	927879	532888
3176	928164	532591
3177	928445	532293
3178	928743	532004
3179	929018	531702
3180	929303	531406
3181	929582	531106
3182	929889	530822
3183	930183	530531
3184	930464	530233
3185	930750	529937
3186	931013	529629
3187	931298	529332
3188	931568	529028
3189	931879	528746
3190	932166	528451
3191	932442	528150
3192	932707	527843
3193	933060	527585
3194	933335	527283
3195	933610	526981
3196	933883	526678
3197	934204	526402
3198	934478	526100
3199	934751	525797
3200	935013	525488
3201	935314	525201
3202	935601	524906
3203	935869	524600
3204	936161	524308
3205	936488	524036
3206	936765	523735
3207	937056	523442
3208	937367	523161
3209	937647	522862
3210	937916	522557
3211	938196	522259
3212	938572	522013
3213	938845	521710
3214	939097	521396
3215	939374	521095
3216	939686	520814
3217	939964	520514
3218	940231	520208
3219	940517	519913
3220	940836	519636
3221	941112	519335
3222	941385	519032
3223	941657	518729
3224	941973	518450
3225	942253	518151
3226	942512	517841
3227	942816	517555
3228	943093	517255
3229	943374	516957
3230	943649	516656
3231	943958	516373
3232	944243	516077
3233	944494	515763
3234	944766	515459
3235	945151	515218
3236	945420	514913
3237	945703	514617
3238	945983	514318
3239	946294	514036
3240	946585	513743
3241	946865	513445
3242	947179	513165
3243	947457	512865
3244	947738	512567
3245	948016	512267
3246	948355	512001
3247	948631	511700
3248	948913	511402
3249	949197	511106
3250	949520	510831
3251	949772	510517
3252	950052	510218
3253	950306	509906
3254	950620	509625
3255	950905	509330
3256	951198	509038
3257	951564	508785
3258	951829	508479
3259	952102	508177
3260	952393	507884
3261	952699	507599
3262	952991	507307
3263	953291	507020
3264	953566	506719
3265	953897	506447
3266	954179	506150
3267	954455	505849
3268	954772	505571
3269	955055	505273
3270	955339	504977
3271	955618	504678
3272	955929	504396
3273	956211	504099
3274	956461	503785
3275	956756	503494
3276	957123	503241
3277	957400	502941
3278	957688	502647
3279	957971	502350
3280	958297	502076
3281	958579	501779
3282	958854	501478
3283	959141	501183
3284	959406	500877
3285	959682	500576
3286	959955	500275
3287	960229	499973
3288	960490	499665
3289	960752	499357
3290	961037	499062
3291	961371	498791
3292	961654	498494
3293	961918	498188
3294	962182	497881
3295	962570	497639
3296	962835	497333
3297	963135	497045
3298	963422	496751
3299	963710	496457
3300	964002	496164
3301	964285	495868
3302	964589	495582
3303	964868	495283
3304	965138	494980
3305	965412	494678
3306	965748	494409
3307	966043	494118
3308	966313	493815
3309	966590	493516
3310	966937	493252
3311	967214	492952
3312	967491	492652
3313	967837	492387
3314	968138	492100
3315	968418	491802
3316	968711	491510
3317	969010	491222
3318	969248	490903
3319	969524	490602
3320	969831	490318
3321	970153	490041
3322	970433	489743
3323	970733	489455
3324	971027	489164
3325	971331	488878
3326	971593	488571
3327	971880	488276
3328	972179	487987
3329	972448	487684
3330	972742	487393
3331	973031	487099
3332	973390	486841
3333	973656	486536
3334	973935	486237
3335	974180	485922
3336	974482	485635
3337	974761	485336
3338	975025	485030
3339	975294	484727
3340	975611	484447
3341	975913	484160
3342	976165	483848
3343	976439	483547
3344	976732	483256
3345	977009	482956
3346	977266	482647
3347	977538	482345
3348	977842	482059
3349	978149	481775
3350	978428	481476
3351	978739	481194
3352	979025	480899
3353	979297	480597
3354	979572	480297
3355	979959	480051
3356	980255	479761
3357	980502	479447
3358	980797	479157
3359	981079	478860
3360	981352	478559
3361	981636	478263
3362	981914	477964
3363	982175	477657
3364	982468	477365
3365	982730	477059
3366	983054	476782
3367	983341	476488
3368	983624	476192
3369	983907	475896
3370	984240	475623
3371	984523	475327
3372	984810	475033
3373	985081	474730
3374	985444	474473
3375	985723	474175
3376	985991	473871
3377	986251	473564
3378	986565	473282
3379	986823	472974
3380	987114	472682
3381	987416	472394
3382	987680	472089
3383	987952	471788
3384	988222	471485
3385	988538	471205
3386	988840	470918
3387	989129	470624
3388	989421	470332
3389	989791	470077
3390	990069	469779
3391	990332	469473
3392	990599	469170
3393	990914	468888
3394	991215	468601
3395	991488	468300
3396	991794	468014
3397	992067	467713
3398	992350	467417
3399	992619	467114
3400	992934	466834
3401	993206	466532
3402	993491	466237
3403	993767	465937
3404	994094	465662
3405	994387	465370
3406	994662	465071
3407	994930	464768
3408	995238	464483
3409	995516	464185
3410	995796	463887
3411	996141	463620
3412	996438	463330
3413	996701	463025
3414	996967	462721
3415	997268	462433
3416	997569	462145
3417	997837	461843
3418	998111	461542
3419	998423	461259
3420	998703	460962
3421	998969	460658
3422	999231	460353
3423	999534	460066
3424	999798	459761
3425	1000070	459460
3426	1000347	459161
3427	1000647	458873
3428	1000911	458568
3429	1001185	458268
3430	1001468	457972
3431	1001861	457726
3432	1002159	457437
3433	1002438	457140
3434	1002748	456856
3435	1003028	456558
3436	1003299	456257
3437	1003593	455966
3438	1003891	455677
3439	1004179	455383
3440	1004448	455081
3441	1004740	454789
3442	1005051	454506
3443	1005339	454212
3444	1005626	453918
3445	1005886	453612
3446	1006206	453332
3447	1006497	453040
3448	1006760	452735
3449	1007108	452469
3450	1007389	452172
3451	1007664	451872
3452	1007967	451585
3453	1008268	451298
3454	1008555	451004
3455	1008808	450694
3456	1009090	450398
3457	1009396	450112
3458	1009675	449814
3459	1009953	449516
3460	1010244	449224
3461	1010567	448946
3462	1010850	448650
3463	1011129	448353
3464	1011454	448075
3465	1011734	447778
3466	1012013	447480
3467	1012290	447182
3468	1012677	446932
3469	1012952	446633
3470	1013221	446331
3471	1013507	446036
3472	1013819	445753
3473	1014092	445453
3474	1014366	445153
3475	1014680	444871
3476	1014978	444582
3477	1015245	444279
3478	1015514	443977
3479	1015802	443683
3480	1016096	443392
3481	1016384	443099
3482	1016662	442801
3483	1016970	442516
3484	1017247	442218
3485	1017526	441920
3486	1017819	441629
3487	1018185	441369
3488	1018447	441064
3489	1018717	440763
3490	1019005	440469
3491	1019309	440183
3492	1019602	439891
3493	1019880	439593
3494	1020179	439304
3495	1020479	439016
3496	1020752	438716
3497	1021026	438416
3498	1021348	438137
3499	1021617	437835
3500	1021885	437533
3501	1022171	437239
3502	1022470	436950
3503	1022761	436658
3504	1023040	436360
3505	1023301	436056
3506	1023689	435804
3507	1023954	435501
3508	1024242	435208
3509	1024553	434924
3510	1024805	434615
3511	1025082	434317
3512	1025356	434017
3513	1025642	433723
3514	1025921	433426
3515	1026199	433128
3516	1026492	432837
3517	1026833	432565
3518	1027110	432267
3519	1027389	431970
3520	1027652	431666
3521	1027989	431393
3522	1028262	431093
3523	1028559	430804
3524	1028851	430512
3525	1029153	430224
3526	1029438	429929
3527	1029718	429633
3528	1030039	429353
3529	1030319	429056
3530	1030601	428760
3531	1030892	428468
3532	1031209	428186
3533	1031482	427887
3534	1031762	427590
3535	1032030	427288
3536	1032333	427001
3537	1032619	426706
3538	1032894	426408
3539	1033163	426106
3540	1033520	425841
3541	1033783	425538
3542	1034038	425231
3543	1034322	424936
3544	1034615	424644
3545	1034897	424348
3546	1035166	424047
3547	1035473	423762
3548	1035727	423454
3549	1035990	423151
3550	1036279	422858
3551	1036590	422574
3552	1036875	422279
3553	1037157	421983
3554	1037450	421692
3555	1037771	421412
3556	1038061	421119
3557	1038346	420825
3558	1038646	420536
3559	1039001	420270
3560	1039267	419967
3561	1039555	419674
3562	1039849	419383
3563	1040145	419093
3564	1040420	418794
3565	1040682	418491
3566	1041010	418213
3567	1041284	417914
3568	1041567	417619
3569	1041864	417329
3570	1042205	417057
3571	1042486	416760
3572	1042771	416466
3573	1043138	416204
3574	1043417	415907
3575	1043712	415616
3576	1043987	415318
3577	1044308	415038
3578	1044606	414748
3579	1044910	414461
3580	1045206	414171
3581	1045530	413892
3582	1045821	413599
3583	1046088	413298
3584	1046405	413016
3585	1046741	412742
3586	1047047	412455
3587	1047328	412159
3588	1047659	411882
3589	1047945	411588
3590	1048210	411286
3591	1048505	410995
3592	1048798	410704
3593	1049095	410414
3594	1049371	410115
3595	1049765	409863
3596	1050017	409556
3597	1050305	409262
3598	1050602	408973
3599	1050876	408674
3600	1051163	408380
3601	1051441	408082
3602	1051709	407781
3603	1052029	407500
3604	1052304	407202
3605	1052561	406897
3606	1052863	406608
3607	1053158	406318
3608	1053428	406018
3609	1053713	405723
3610	1054075	405458
3611	1054364	405165
3612	1054640	404867
3613	1054914	404568
3614	1055237	404288
3615	1055520	403993
3616	1055805	403698
3617	1056075	403398
3618	1056386	403114
3619	1056668	402818
3620	1056930	402514
3621	1057164	402201
3622	1057494	401923
3623	1057750	401618
3624	1058031	401322
3625	1058339	401036
3626	1058632	400744
3627	1058939	400458
3628	1059231	400167
3629	1059598	399903
3630	1059880	399607
3631	1060165	399313
3632	1060439	399014
3633	1060758	398733
3634	1061051	398441
3635	1061322	398141
3636	1061580	397837
3637	1061910	397559
3638	1062208	397270
3639	1062496	396976
3640	1062828	396699
3641	1063099	396400
3642	1063388	396106
3643	1063660	395807
3644	1063970	395522
3645	1064246	395224
3646	1064532	394930
3647	1064809	394633
3648	1065184	394372
3649	1065467	394076
3650	1065747	393780
3651	1066063	393497
3652	1066359	393207
3653	1066642	392912
3654	1066917	392613
3655	1067230	392329
3656	1067514	392034
3657	1067796	391739
3658	1068061	391437
3659	1068404	391164
3660	1068676	390865
3661	1068946	390565
3662	1069335	390308
3663	1069623	390015
3664	1069894	389715
3665	1070190	389425
3666	1070508	389143
3667	1070783	388845
3668	1071056	388546
3669	1071315	388242
3670	1071617	387954
3671	1071897	387657
3672	1072188	387365
3673	1072490	387077
3674	1072820	386799
3675	1073109	386506
3676	1073388	386209
3677	1073723	385933
3678	1074070	385661
3679	1074386	385377
3680	1074685	385088
3681	1075103	384841
3682	1075394	384549
3683	1075684	384256
3684	1075964	383960
3685	1076256	383668
3686	1076557	383379
3687	1076834	383082
3688	1077157	382801
3689	1077441	382506
3690	1077748	382219
3691	1078026	381922
3692	1078336	381637
3693	1078634	381347
3694	1078909	381049
3695	1079213	380761
3696	1079511	380471
3697	1079791	380175
3698	1080053	379872
3699	1080427	379609
3700	1080689	379306
3701	1080972	379011
3702	1081239	378711
3703	1081573	378433
3704	1081847	378135
3705	1082130	377840
3706	1082387	377536
3707	1082703	377252
3708	1082994	376960
3709	1083261	376659
3710	1083543	376364
3711	1083828	376069
3712	1084129	375780
3713	1084417	375487
3714	1084748	375209
3715	1085033	374914
3716	1085317	374619
3717	1085588	374320
3718	1085969	374059
3719	1086238	373759
3720	1086522	373464
3721	1086823	373175
3722	1087129	372888
3723	1087421	372596
3724	1087699	372299
3725	1088010	372014
3726	1088290	371718
3727	1088559	371418
3728	1088816	371114
3729	1089116	370825
3730	1089405	370532
3731	1089686	370236
3732	1090007	369954
3733	1090387	369692
3734	1090655	369391
3735	1090927	369093
3736	1091243	368809
3737	1091520	368512
3738	1091810	368219
3739	1092091	367923
3740	1092404	367638
3741	1092667	367337
3742	1092964	367046
3743	1093235	366747
3744	1093571	366470
3745	1093844	366172
3746	1094127	365877
3747	1094522	365619
3748	1094828	365332
3749	1095109	365036
3750	1095390	364740
3751	1095709	364457
3752	1096026	364174
3753	1096334	363887
3754	1096630	363596
3755	1096940	363310
3756	1097232	363018
3757	1097512	362722
3758	1097838	362441
3759	1098159	362158
3760	1098427	361859
3761	1098724	361568
3762	1099077	361296
3763	1099353	360999
3764	1099646	360707
3765	1100025	360443
3766	1100332	360156
3767	1100616	359861
3768	1100897	359566
3769	1101224	359285
3770	1101491	358985
3771	1101774	358690
3772	1102035	358387
3773	1102382	358113
3774	1102671	357820
3775	1102944	357522
3776	1103240	357231
3777	1103528	356938
3778	1103804	356640
3779	1104079	356343
3780	1104419	356066
3781	1104725	355779
3782	1105011	355484
3783	1105292	355189
3784	1105623	354909
3785	1105885	354607
3786	1106165	354311
3787	1106461	354021
3788	1106798	353743
3789	1107076	353446
3790	1107333	353143
3791	1107643	352856
3792	1107964	352574
3793	1108251	352280
3794	1108512	351978
3795	1108839	351697
3796	1109112	351399
3797	1109381	351099
3798	1109666	350805
3799	1110060	350545
3800	1110342	350250
3801	1110628	349956
3802	1110901	349657
3803	1111230	349377
3804	1111510	349081
3805	1111804	348789
3806	1112119	348504
3807	1112394	348207
3808	1112684	347914
3809	1112977	347623
3810	1113275	347332
3811	1113550	347035
3812	1113813	346734
3813	1114064	346429
3814	1114433	346160
3815	1114714	345865
3816	1114987	345567
3817	1115259	345268
3818	1115587	344987
3819	1115869	344692
3820	1116153	344398
3821	1116455	344108
3822	1116778	343826
3823	1117051	343528
3824	1117330	343232
3825	1117655	342950
3826	1117922	342650
3827	1118188	342350
3828	1118436	342044
3829	1118759	341761
3830	1119024	341461
3831	1119314	341168
3832	1119587	340870
3833	1119993	340613
3834	1120288	340322
3835	1120590	340033
3836	1120912	339750
3837	1121195	339455
3838	1121485	339162
3839	1121761	338865
3840	1122065	338576
3841	1122351	338282
3842	1122618	337983
3843	1122896	337686
3844	1123221	337404
3845	1123499	337108
3846	1123774	336811
3847	1124134	336539
3848	1124419	336245
3849	1124690	335946
3850	1124979	335653
3851	1125271	335361
3852	1125569	335071
3853	1125845	334774
3854	1126110	334473
3855	1126429	334189
3856	1126718	333896
3857	1126999	333601
3858	1127310	333314
3859	1127623	333028
3860	1127902	332732
3861	1128166	332432
3862	1128528	332160
3863	1128840	331874
3864	1129135	331583
3865	1129409	331285
3866	1129729	331001
3867	1130003	330704
3868	1130268	330404
3869	1130558	330111
3870	1130890	329830
3871	1131182	329538
3872	1131449	329239
3873	1131733	328944
3874	1132041	328657
3875	1132320	328361
3876	1132587	328061
3877	1132899	327775
3878	1133174	327478
3879	1133452	327182
3880	1133729	326885
3881	1134121	326622
3882	1134404	326327
3883	1134692	326034
3884	1134971	325738
3885	1135297	325455
3886	1135581	325161
3887	1135858	324864
3888	1136151	324573
3889	1136452	324283
3890	1136741	323990
3891	1137021	323694
3892	1137351	323413
3893	1137631	323117
3894	1137912	322822
3895	1138189	322525
3896	1138578	322261
3897	1138832	321958
3898	1139111	321662
3899	1139395	321368
3900	1139705	321080
3901	1139986	320785
3902	1140268	320490
3903	1140573	320202
3904	1140834	319901
3905	1141087	319597
3906	1141380	319306
3907	1141690	319018
3908	1141951	318718
3909	1142239	318424
3910	1142546	318136
3911	1142865	317852
3912	1143143	317556
3913	1143420	317259
3914	1143691	316961
3915	1144073	316694
3916	1144342	316396
3917	1144640	316105
3918	1144929	315812
3919	1145217	315519
3920	1145489	315221
3921	1145767	314925
3922	1146088	314641
3923	1146375	314347
3924	1146642	314048
3925	1146911	313750
3926	1147235	313466
3927	1147526	313174
3928	1147803	312878
3929	1148049	312573
3930	1148435	312306
3931	1148728	312014
3932	1149013	311720
3933	1149325	311433
3934	1149666	311154
3935	1149951	310860
3936	1150244	310568
3937	1150573	310286
3938	1150854	309991
3939	1151150	309700
3940	1151450	309410
3941	1151757	309122
3942	1152037	308826
3943	1152338	308536
3944	1152720	308268
3945	1152980	307968
3946	1153280	307677
3947	1153543	307377
3948	1153868	307094
3949	1154159	306801
3950	1154437	306505
3951	1154708	306208
3952	1155035	305925
3953	1155307	305627
3954	1155580	305330
3955	1155865	305036
3956	1156158	304744
3957	1156423	304445
3958	1156700	304148
3959	1157002	303859
3960	1157302	303569
3961	1157590	303275
3962	1157847	302974
3963	1158238	302708
3964	1158517	302412
3965	1158803	302118
3966	1159091	301825
3967	1159427	301544
3968	1159723	301253
3969	1160002	300957
3970	1160335	300676
3971	1160617	300381
3972	1160897	300086
3973	1161170	299788
3974	1161506	299508
3975	1161777	299210
3976	1162057	298914
3977	1162343	298621
3978	1162736	298354
3979	1163025	298061
3980	1163291	297762
3981	1163582	297470
3982	1163893	297182
3983	1164177	296888
3984	1164425	296585
3985	1164744	296299
3986	1165033	296006
3987	1165310	295710
3988	1165604	295418
3989	1165922	295133
3990	1166195	294836
3991	1166480	294542
3992	1166762	294247
3993	1167125	293972
3994	1167408	293678
3995	1167668	293378
3996	1167941	293081
3997	1168251	292793
3998	1168515	292494
3999	1168792	292198
4000	1169077	291904
4001	1169377	291613
4002	1169659	291319
4003	1169919	291018
4004	1170191	290721
4005	1170490	290431
4006	1170756	290132
4007	1171032	289836
4008	1171353	289551
4009	1171662	289263
4010	1171942	288968
4011	1172214	288671
4012	1172605	288403
4013	1172881	288106
4014	1173144	287807
4015	1173423	287512
4016	1173763	287231
4017	1174045	286936
4018	1174324	286641
4019	1174625	286351
4020	1174921	286060
4021	1175200	285764
4022	1175468	285466
4023	1175769	285176
4024	1176022	284875
4025	1176316	284583
4026	1176599	284288
4027	1176973	284016
4028	1177250	283720
4029	1177546	283429
4030	1177806	283129
4031	1178138	282846
4032	1178408	282549
4033	1178690	282254
4034	1178982	281962
4035	1179292	281674
4036	1179551	281374
4037	1179841	281081
4038	1180160	280795
4039	1180473	280508
4040	1180731	280208
4041	1181015	279914
4042	1181402	279644
4043	1181681	279349
4044	1181957	279052
4045	1182264	278764
4046	1182582	278478
4047	1182861	278182
4048	1183133	277885
4049	1183421	277592
4050	1183719	277301
4051	1183979	277002
4052	1184266	276708
4053	1184576	276420
4054	1184854	276125
4055	1185114	275825
4056	1185383	275527
4057	1185785	275261
4058	1186066	274966
4059	1186359	274674
4060	1186630	274377
4061	1186959	274093
4062	1187228	273796
4063	1187512	273501
4064	1187796	273207
4065	1188077	272913
4066	1188342	272614
4067	1188613	272317
4068	1188915	272027
4069	1189208	271735
4070	1189483	271439
4071	1189756	271142
4072	1190122	270867
4073	1190410	270574
4074	1190697	270281
4075	1190964	269983
4076	1191288	269698
4077	1191573	269404
4078	1191843	269107
4079	1192144	268816
4080	1192471	268532
4081	1192767	268241
4082	1193037	267944
4083	1193341	267654
4084	1193631	267361
4085	1193917	267068
4086	1194206	266775
4087	1194542	266492
4088	1194836	266201
4089	1195114	265905
4090	1195371	265605
4091	1195767	265336
4092	1196060	265044
4093	1196330	264747
4094	1196590	264447
4095	1196903	264160
4096	1197199	263868
4097	1197468	263571
4098	1197767	263280
4099	1198075	262992
4100	1198352	262696
4101	1198632	262401
4102	1199023	262131
4103	1199303	261836
4104	1199582	261541
4105	1199878	261249
4106	1200208	260965
4107	1200482	260669
4108	1200779	260378
4109	1201068	260085
4110	1201355	259792
4111	1201603	259490
4112	1201866	259191
4113	1202183	258904
4114	1202479	258613
4115	1202752	258317
4116	1203045	258024
4117	1203416	257749
4118	1203716	257459
4119	1204008	257166
4120	1204297	256873
4121	1204598	256583
4122	1204872	256287
4123	1205152	255992
4124	1205410	255693
4125	1205718	255404
4126	1205986	255106
4127	1206261	254811
4128	1206603	254529
4129	1206909	254240
4130	1207176	253942
4131	1207468	253650
4132	1207782	253362
4133	1208063	253067
4134	1208335	252771
4135	1208626	252478
4136	1209007	252205
4137	1209287	251910
4138	1209584	251619
4139	1209912	251334
4140	1210244	251050
4141	1210535	250757
4142	1210826	250465
4143	1211154	250180
4144	1211444	249887
4145	1211728	249593
4146	1212001	249297
4147	1212315	249009
4148	1212582	248712
4149	1212868	248418
4150	1213207	248136
4151	1213511	247846
4152	1213800	247553
4153	1214085	247259
4154	1214408	246973
4155	1214697	246680
4156	1214970	246384
4157	1215252	246090
4158	1215567	245802
4159	1215854	245509
4160	1216138	245215
4161	1216419	244920
4162	1216733	244632
4163	1216997	244334
4164	1217239	244032
4165	1217603	243754
4166	1217897	243462
4167	1218175	243167
4168	1218445	242870
4169	1218762	242583
4170	1219038	242288
4171	1219316	241992
4172	1219597	241698
4173	1219889	241406
4174	1220167	241110
4175	1220462	240819
4176	1220739	240524
4177	1221070	240239
4178	1221351	239944
4179	1221637	239651
4180	1221946	239362
4181	1222321	239086
4182	1222599	238791
4183	1222881	238497
4184	1223226	238214
4185	1223492	237917
4186	1223769	237622
4187	1224049	237327
4188	1224377	237042
4189	1224659	236748
4190	1224934	236452
4191	1225200	236155
4192	1225538	235871
4193	1225828	235578
4194	1226113	235285
4195	1226496	235010
4196	1226780	234716
4197	1227051	234420
4198	1227328	234124
4199	1227648	233837
4200	1227932	233543
4201	1228220	233250
4202	1228499	232955
4203	1228806	232666
4204	1229082	232371
4205	1229355	232075
4206	1229630	231779
4207	1229935	231489
4208	1230227	231197
4209	1230476	230897
4210	1230743	230600
4211	1231138	230326
4212	1231412	230031
4213	1231672	229733
4214	1231962	229440
4215	1232253	229147
4216	1232543	228855
4217	1232816	228559
4218	1233154	228275
4219	1233418	227977
4220	1233698	227683
4221	1233987	227390
4222	1234318	227105
4223	1234617	226814
4224	1234885	226517
4225	1235170	226223
4226	1235477	225934
4227	1235747	225637
4228	1236029	225343
4229	1236408	225067
4230	1236727	224779
4231	1237001	224484
4232	1237270	224187
4233	1237595	223901
4234	1237864	223604
4235	1238152	223311
4236	1238425	223015
4237	1238782	222735
4238	1239055	222439
4239	1239342	222146
4240	1239630	221853
4241	1239906	221557
4242	1240180	221262
4243	1240468	220969
4244	1240848	220692
4245	1241132	220398
4246	1241435	220108
4247	1241712	219813
4248	1242033	219526
4249	1242312	219231
4250	1242591	218936
4251	1242869	218642
4252	1243193	218355
4253	1243482	218062
4254	1243750	217765
4255	1244005	217467
4256	1244341	217182
4257	1244633	216890
4258	1244906	216594
4259	1245272	216315
4260	1245558	216021
4261	1245827	215725
4262	1246086	215427
4263	1246405	215139
4264	1246687	214845
4265	1246949	214547
4266	1247234	214254
4267	1247560	213967
4268	1247855	213675
4269	1248131	213380
4270	1248404	213085
4271	1248718	212796
4272	1249016	212505
4273	1249309	212213
4274	1249576	211916
4275	1249926	211633
4276	1250219	211341
4277	1250506	211048
4278	1250802	210756
4279	1251088	210463
4280	1251369	210169
4281	1251622	209870
4282	1251927	209580
4283	1252228	209289
4284	1252494	208992
4285	1252780	208699
4286	1253113	208413
4287	1253399	208120
4288	1253695	207828
4289	1253969	207533
4290	1254345	207254
4291	1254620	206959
4292	1254888	206663
4293	1255152	206366
4294	1255464	206077
4295	1255721	205779
4296	1255995	205483
4297	1256295	205192
4298	1256614	204904
4299	1256875	204607
4300	1257165	204315
4301	1257469	204024
4302	1257732	203727
4303	1258011	203433
4304	1258274	203136
4305	1258631	202854
4306	1258914	202560
4307	1259189	202265
4308	1259448	201967
4309	1259752	201677
4310	1260056	201386
4311	1260340	201093
4312	1260635	200801
4313	1260932	200509
4314	1261209	200215
4315	1261481	199919
4316	1261750	199623
4317	1262085	199338
4318	1262359	199042
4319	1262634	198748
4320	1262996	198466
4321	1263294	198175
4322	1263583	197882
4323	1263878	197590
4324	1264216	197305
4325	1264500	197011
4326	1264778	196717
4327	1265051	196421
4328	1265389	196136
4329	1265674	195843
4330	1265953	195549
4331	1266213	195251
4332	1266516	194961
4333	1266786	194665
4334	1267071	194371
4335	1267415	194087
4336	1267726	193798
4337	1268008	193504
4338	1268283	193209
4339	1268617	192923
4340	1268894	192628
4341	1269161	192332
4342	1269434	192037
4343	1269776	191752
4344	1270060	191459
4345	1270356	191167
4346	1270644	190874
4347	1270930	190581
4348	1271194	190284
4349	1271453	189987
4350	1271829	189707
4351	1272167	189422
4352	1272446	189127
4353	1272718	188832
4354	1273038	188544
4355	1273312	188249
4356	1273598	187955
4357	1273850	187657
4358	1274186	187371
4359	1274478	187079
4360	1274764	186786
4361	1275014	186487
4362	1275338	186199
4363	1275627	185907
4364	1275913	185614
4365	1276265	185330
4366	1276579	185041
4367	1276849	184745
4368	1277102	184447
4369	1277415	184158
4370	1277696	183864
4371	1277978	183570
4372	1278271	183278
4373	1278602	182991
4374	1278858	182694
4375	1279150	182401
4376	1279395	182102
4377	1279721	181815
4378	1280010	181522
4379	1280309	181230
4380	1280601	180938
4381	1280949	180654
4382	1281227	180359
4383	1281511	180066
4384	1281819	179776
4385	1282104	179482
4386	1282381	179188
4387	1282672	178895
4388	1283015	178610
4389	1283318	178319
4390	1283592	178024
4391	1283891	177733
4392	1284291	177456
4393	1284571	177162
4394	1284852	176868
4395	1285148	176576
4396	1285445	176284
4397	1285735	175992
4398	1286018	175698
4399	1286319	175407
4400	1286595	175112
4401	1286862	174816
4402	1287121	174520
4403	1287421	174228
4404	1287731	173938
4405	1288022	173646
4406	1288313	173353
4407	1288620	173063
4408	1288893	172768
4409	1289185	172476
4410	1289466	172182
4411	1289824	171898
4412	1290114	171606
4413	1290392	171311
4414	1290672	171017
4415	1290980	170727
4416	1291271	170435
4417	1291527	170137
4418	1291826	169846
4419	1292132	169555
4420	1292409	169261
4421	1292686	168967
4422	1293074	168687
4423	1293345	168392
4424	1293644	168100
4425	1293917	167805
4426	1294229	167516
4427	1294503	167221
4428	1294779	166926
4429	1295045	166631
4430	1295368	166342
4431	1295656	166049
4432	1295922	165754
4433	1296207	165460
4434	1296533	165172
4435	1296814	164878
4436	1297106	164586
4437	1297493	164306
4438	1297767	164011
4439	1298060	163719
4440	1298327	163423
4441	1298646	163134
4442	1298944	162843
4443	1299217	162548
4444	1299497	162254
4445	1299828	161966
4446	1300114	161673
4447	1300390	161379
4448	1300703	161089
4449	1300991	160796
4450	1301268	160502
4451	1301548	160208
4452	1301954	159930
4453	1302225	159635
4454	1302510	159341
4455	1302798	159049
4456	1303099	158757
4457	1303364	158462
4458	1303642	158167
4459	1303890	157870
4460	1304223	157582
4461	1304498	157288
4462	1304786	156995
4463	1305147	156711
4464	1305435	156418
4465	1305683	156120
4466	1305976	155828
4467	1306268	155535
4468	1306564	155244
4469	1306834	154949
4470	1307121	154656
4471	1307457	154368
4472	1307742	154075
4473	1308025	153782
4474	1308309	153488
4475	1308649	153202
4476	1308945	152910
4477	1309221	152615
4478	1309584	152331
4479	1309875	152039
4480	1310151	151744
4481	1310433	151451
4482	1310742	151160
4483	1311026	150867
