iter	Logloss
2645	0.5673965055
2646	0.567390046
2647	0.5673833096
2648	0.5673783384
2649	0.5673714063
2650	0.5673660234
2651	0.5673602219
2652	0.5673520175
2653	0.5673477482
2654	0.5673413292
2655	0.5673350451
2656	0.5673283594
2657	0.5673240766
2658	0.5673159499
2659	0.5673109449
2660	0.5673048802
2661	0.5673003342
2662	0.5672940028
2663	0.5672903512
2664	0.5672829669
2665	0.5672770304
2666	0.5672679182
2667	0.5672631528
2668	0.5672586946
2669	0.5672525522
2670	0.5672482323
2671	0.5672452219
2672	0.5672369163
2673	0.5672314017
2674	0.567225391
2675	0.5672139872
2676	0.5672061844
2677	0.5672000792
2678	0.5671928636
2679	0.5671858337
2680	0.5671802516
2681	0.5671738122
2682	0.5671672211
2683	0.5671600089
2684	0.5671541399
2685	0.5671474171
2686	0.567142834
2687	0.5671373666
2688	0.567132797
2689	0.5671275524
2690	0.5671220715
2691	0.5671152509
2692	0.5671110525
2693	0.5671060239
2694	0.5670996858
2695	0.5670940193
2696	0.5670869185
2697	0.5670804218
2698	0.5670754404
2699	0.5670673339
2700	0.5670604997
2701	0.5670515798
2702	0.5670453869
2703	0.5670394808
2704	0.5670337367
2705	0.5670277361
2706	0.5670202236
2707	0.5670117222
2708	0.5670033828
2709	0.5669937542
2710	0.5669882429
2711	0.5669800959
2712	0.5669729445
2713	0.5669684221
2714	0.5669646861
2715	0.566960616
2716	0.5669518479
2717	0.5669465088
2718	0.5669398231
2719	0.566932179
2720	0.5669238767
2721	0.5669192868
2722	0.5669110352
2723	0.5669046094
2724	0.566899844
2725	0.5668967694
2726	0.566889807
2727	0.5668833373
2728	0.5668749439
2729	0.5668685012
2730	0.5668637662
2731	0.5668577758
2732	0.5668530104
2733	0.5668453055
2734	0.5668384949
2735	0.566832761
2736	0.5668281103
2737	0.5668235778
2738	0.5668167268
2739	0.5668111649
2740	0.5667960825
2741	0.5667912631
2742	0.5667869803
2743	0.5667772876
2744	0.5667721037
2745	0.5667647701
2746	0.5667559447
2747	0.5667482161
2748	0.566741193
2749	0.566734919
2750	0.5667263299
2751	0.5667210988
2752	0.5667145143
2753	0.5667059555
2754	0.5667026313
2755	0.5666971437
2756	0.5666928305
2757	0.5666857297
2758	0.5666788145
2759	0.5666735024
2760	0.5666685278
2761	0.5666620986
2762	0.5666592907
2763	0.5666534251
2764	0.5666476608
2765	0.5666458923
2766	0.5666394462
2767	0.566633827
2768	0.5666248498
2769	0.56662
2770	0.5666149815
2771	0.5666105132
2772	0.5665995076
2773	0.5665927713
2774	0.5665848571
2775	0.5665810502
2776	0.5665727783
2777	0.5665653333
2778	0.5665585632
2779	0.5665543007
2780	0.5665447193
2781	0.566536903
2782	0.5665299845
2783	0.566521662
2784	0.5665144565
2785	0.566509141
2786	0.5665015036
2787	0.5664949563
2788	0.5664865393
2789	0.5664804273
2790	0.5664773224
2791	0.5664682979
2792	0.5664642278
2793	0.5664596683
2794	0.566454751
2795	0.5664494221
2796	0.5664447714
2797	0.5664383321
2798	0.5664335195
2799	0.5664275797
2800	0.566423523
2801	0.5664159025
2802	0.5664106849
2803	0.5664042928
2804	0.566400091
2805	0.5663952885
2806	0.5663887547
2807	0.5663833616
2808	0.5663775669
2809	0.5663751403
2810	0.5663697742
2811	0.5663624541
2812	0.5663588092
2813	0.5663538345
2814	0.5663493932
2815	0.5663373751
2816	0.5663327177
2817	0.5663289176
2818	0.566323727
2819	0.5663172269
2820	0.5663119452
2821	0.5663055869
2822	0.5663011826
2823	0.5662934777
2824	0.5662876729
2825	0.5662794212
2826	0.566270417
2827	0.5662630023
2828	0.566256239
2829	0.5662484564
2830	0.5662410316
2831	0.5662341772
2832	0.5662237589
2833	0.5662185716
2834	0.5662137421
2835	0.5662071071
2836	0.5662026049
2837	0.5661957572
2838	0.5661879646
2839	0.5661818391
2840	0.5661771581
2841	0.5661691967
2842	0.566162214
2843	0.5661569661
2844	0.566149359
2845	0.5661436318
2846	0.5661374625
2847	0.5661320356
2848	0.5661271217
2849	0.5661220763
2850	0.5661152421
2851	0.5661099333
2852	0.5661039024
2853	0.5660995386
2854	0.5660922286
2855	0.5660875341
2856	0.5660809058
2857	0.5660730591
2858	0.5660660089
2859	0.5660582973
2860	0.5660524992
2861	0.5660470892
2862	0.5660442846
2863	0.5660391615
2864	0.5660333094
2865	0.5660289086
2866	0.5660185037
2867	0.5660108056
2868	0.5660044101
2869	0.5659919162
2870	0.5659843969
2871	0.5659818961
2872	0.5659742519
2873	0.5659677991
2874	0.5659612315
2875	0.5659573166
2876	0.5659461626
2877	0.5659399426
2878	0.5659329937
2879	0.5659260684
2880	0.56591998
2881	0.5659130176
2882	0.5659088091
2883	0.5659049178
2884	0.5658997272
2885	0.5658928728
2886	0.5658863963
2887	0.5658762851
2888	0.5658667206
2889	0.5658578649
2890	0.5658496233
2891	0.5658446386
2892	0.5658385334
2893	0.5658307306
2894	0.565824433
2895	0.5658174368
2896	0.5658108963
2897	0.5658048619
2898	0.5658005387
2899	0.565793259
2900	0.5657888412
2901	0.5657821151
2902	0.5657752269
2903	0.565769611
2904	0.5657619264
2905	0.5657548255
2906	0.5657507993
2907	0.5657445895
2908	0.5657402662
2909	0.5657304115
2910	0.5657243096
2911	0.5657161187
2912	0.565710567
2913	0.5657060784
2914	0.5657005975
2915	0.5656954575
2916	0.5656912187
2917	0.5656837432
2918	0.5656775604
2919	0.5656691198
2920	0.5656635073
2921	0.5656600953
2922	0.5656535108
2923	0.5656481548
2924	0.5656412667
2925	0.5656377196
2926	0.5656272
2927	0.5656195491
2928	0.5656133697
2929	0.5656063026
2930	0.5656013449
2931	0.5655931405
2932	0.565586664
2933	0.5655815409
2934	0.5655752973
2935	0.5655692394
2936	0.5655647069
2937	0.5655593374
2938	0.5655517911
2939	0.5655446295
2940	0.5655373262
2941	0.5655291083
2942	0.5655216262
2943	0.5655149877
2944	0.5655085923
2945	0.5655021361
2946	0.5654950184
2947	0.5654880256
2948	0.5654826021
2949	0.5654748162
2950	0.5654694602
2951	0.5654617351
2952	0.5654573139
2953	0.5654529164
2954	0.5654434262
2955	0.5654368282
2956	0.5654305509
2957	0.5654275405
2958	0.5654228696
2959	0.5654119788
2960	0.5654054956
2961	0.5653995423
2962	0.5653937543
2963	0.5653873116
2964	0.5653795223
2965	0.5653759955
2966	0.5653683784
2967	0.5653626275
2968	0.565355601
2969	0.5653498231
2970	0.5653410754
2971	0.5653333704
2972	0.5653256149
2973	0.5653205998
2974	0.5653137454
2975	0.5653088112
2976	0.5653016564
2977	0.5652924801
2978	0.5652866145
2979	0.5652832936
2980	0.5652762029
2981	0.5652687477
2982	0.5652604488
2983	0.5652547688
2984	0.565249693
2985	0.5652404862
2986	0.5652329399
2987	0.5652267706
2988	0.5652221571
2989	0.5652157617
2990	0.565208671
2991	0.5652034466
2992	0.5651968116
2993	0.565190028
2994	0.5651833423
2995	0.5651795793
2996	0.5651727147
2997	0.5651670955
2998	0.5651622761
2999	0.5651554082
3000	0.5651474839
3001	0.5651404877
3002	0.5651327322
3003	0.5651291919
3004	0.5651247775
3005	0.565117724
3006	0.5651125232
3007	0.5651041265
3008	0.5650982339
3009	0.5650925505
3010	0.5650843866
3011	0.5650783118
3012	0.5650740999
3013	0.5650682006
3014	0.5650612753
3015	0.5650556695
3016	0.565041937
3017	0.5650363009
3018	0.5650313196
3019	0.5650258016
3020	0.5650203005
3021	0.5650122615
3022	0.5650049953
3023	0.5649980329
3024	0.5649908781
3025	0.5649852757
3026	0.5649791098
3027	0.5649733555
3028	0.5649661906
3029	0.5649597142
3030	0.5649540038
3031	0.5649478784
3032	0.5649421849
3033	0.5649374465
3034	0.5649272847
3035	0.5649216351
3036	0.5649175008
3037	0.5649106565
3038	0.564902064
3039	0.5648959554
3040	0.5648913858
3041	0.5648846832
3042	0.5648775183
3043	0.5648663001
3044	0.5648621017
3045	0.5648560842
3046	0.5648493378
3047	0.5648427129
3048	0.5648387136
3049	0.5648332024
3050	0.5648297836
3051	0.5648236379
3052	0.5648171682
3053	0.5648084002
3054	0.5648036179
3055	0.5647950322
3056	0.5647879246
3057	0.564784408
3058	0.5647786031
3059	0.5647721165
3060	0.5647657447
3061	0.5647586912
3062	0.5647531766
3063	0.5647384721
3064	0.5647308887
3065	0.5647262111
3066	0.5647185703
3067	0.5647122727
3068	0.5647064172
3069	0.5646995189
3070	0.5646916317
3071	0.5646859754
3072	0.5646804608
3073	0.564673765
3074	0.5646664279
3075	0.5646636065
3076	0.5646586251
3077	0.5646509607
3078	0.5646459659
3079	0.5646392667
3080	0.5646339411
3081	0.5646280215
3082	0.5646215383
3083	0.5646148053
3084	0.5646068338
3085	0.564603658
3086	0.5645992639
3087	0.5645914206
3088	0.5645856664
3089	0.5645804522
3090	0.5645755147
3091	0.564567668
3092	0.5645621467
3093	0.5645572969
3094	0.5645513267
3095	0.5645450798
3096	0.5645375976
3097	0.5645270307
3098	0.5645220089
3099	0.5645156337
3100	0.5645108447
3101	0.5645068893
3102	0.5645000382
3103	0.5644941726
3104	0.5644879898
3105	0.5644804401
3106	0.5644751652
3107	0.5644704943
3108	0.5644621785
3109	0.5644562792
3110	0.5644528806
3111	0.5644479128
3112	0.5644422159
3113	0.564435915
3114	0.5644315951
3115	0.5644257633
3116	0.5644202892
3117	0.5644123548
3118	0.5644070865
3119	0.5643995706
3120	0.5643925137
3121	0.564385531
3122	0.5643780353
3123	0.564371488
3124	0.564367158
3125	0.5643634051
3126	0.5643606579
3127	0.5643521397
3128	0.5643457476
3129	0.5643395546
3130	0.5643368513
3131	0.5643330276
3132	0.5643240537
3133	0.5643155827
3134	0.5643095213
3135	0.5643014688
3136	0.5642948675
3137	0.5642883741
3138	0.5642816783
3139	0.5642764405
3140	0.5642713376
3141	0.5642674058
3142	0.5642641457
3143	0.5642587593
3144	0.5642546284
3145	0.5642497416
3146	0.564244848
3147	0.5642396371
3148	0.5642341563
3149	0.5642247301
3150	0.5642171973
3151	0.5642101235
3152	0.5642027021
3153	0.5641959523
3154	0.5641887536
3155	0.5641840051
3156	0.5641771574
3157	0.5641708497
3158	0.5641638536
3159	0.5641572927
3160	0.5641525206
3161	0.5641498274
3162	0.5641436176
3163	0.5641352647
3164	0.5641294902
3165	0.5641226527
3166	0.5641194465
3167	0.5641132974
3168	0.5641080326
3169	0.5641014549
3170	0.5640966085
3171	0.5640898351
3172	0.564082012
3173	0.5640767033
3174	0.5640713608
3175	0.5640654649
3176	0.5640599165
3177	0.5640549183
3178	0.5640466059
3179	0.5640420093
3180	0.5640365622
3181	0.5640309868
3182	0.5640250402
3183	0.5640171058
3184	0.5640074468
3185	0.5639999883
3186	0.5639949732
3187	0.5639904812
3188	0.5639836166
3189	0.5639770254
3190	0.5639715479
3191	0.5639644741
3192	0.5639586659
3193	0.5639530906
3194	0.5639447039
3195	0.5639382781
3196	0.5639290815
3197	0.5639240799
3198	0.5639178329
3199	0.5639121192
3200	0.563905312
3201	0.5638985926
3202	0.5638926291
3203	0.5638791666
3204	0.5638698687
3205	0.5638632471
3206	0.5638557177
3207	0.5638473817
3208	0.563840885
3209	0.5638358159
3210	0.5638302777
3211	0.5638239193
3212	0.5638211485
3213	0.563813015
3214	0.5638067546
3215	0.563798594
3216	0.5637909769
3217	0.5637860225
3218	0.5637815035
3219	0.5637753544
3220	0.5637661814
3221	0.5637604002
3222	0.563752918
3223	0.5637482742
3224	0.5637407987
3225	0.5637350479
3226	0.5637290271
3227	0.5637213795
3228	0.5637154059
3229	0.5637070868
3230	0.5637003201
3231	0.5636901346
3232	0.5636858181
3233	0.5636798682
3234	0.5636734187
3235	0.563671117
3236	0.5636646608
3237	0.5636574554
3238	0.5636508406
3239	0.5636453766
3240	0.5636402197
3241	0.5636358087
3242	0.5636326971
3243	0.5636260013
3244	0.563620544
3245	0.5636134939
3246	0.5636075405
3247	0.5636016041
3248	0.5635957756
3249	0.5635867207
3250	0.5635822253
3251	0.563576083
3252	0.5635695188
3253	0.5635640785
3254	0.5635558504
3255	0.5635481388
3256	0.5635404136
3257	0.5635379533
3258	0.5635313992
3259	0.5635266339
3260	0.5635224355
3261	0.5635154663
3262	0.5635102723
3263	0.5635040253
3264	0.5634988482
3265	0.5634917542
3266	0.5634842248
3267	0.5634806474
3268	0.5634729256
3269	0.5634670127
3270	0.5634638302
3271	0.5634591897
3272	0.5634530744
3273	0.5634466418
3274	0.5634374047
3275	0.5634324064
3276	0.5634292205
3277	0.5634266556
3278	0.5634229398
3279	0.5634136014
3280	0.5634079957
3281	0.5634037636
3282	0.5634002064
3283	0.5633944522
3284	0.5633903686
3285	0.5633841351
3286	0.5633782493
3287	0.563372107
3288	0.5633657756
3289	0.563360315
3290	0.5633523705
3291	0.5633464847
3292	0.5633426069
3293	0.5633355567
3294	0.5633297215
3295	0.5633243655
3296	0.5633204202
3297	0.5633134949
3298	0.5633076428
3299	0.5632997624
3300	0.5632946697
3301	0.563288362
3302	0.5632832423
3303	0.5632748961
3304	0.5632711871
3305	0.563265875
3306	0.5632581464
3307	0.5632516059
3308	0.5632446097
3309	0.5632369959
3310	0.5632300908
3311	0.563224664
3312	0.563218768
3313	0.5632111846
3314	0.5632047318
3315	0.5631996289
3316	0.5631963789
3317	0.5631900341
3318	0.5631840875
3319	0.5631771588
3320	0.5631714181
3321	0.5631665717
3322	0.5631599974
3323	0.5631520596
3324	0.5631458801
3325	0.5631389481
3326	0.5631332749
3327	0.5631276489
3328	0.5631204131
3329	0.5631155802
3330	0.5631091409
3331	0.5631021751
3332	0.5630970722
3333	0.5630918782
3334	0.5630855705
3335	0.563079327
3336	0.5630724928
3337	0.5630700021
3338	0.5630640487
3339	0.5630598166
3340	0.5630525943
3341	0.5630465769
3342	0.5630404548
3343	0.5630349908
3344	0.5630242485
3345	0.5630204821
3346	0.5630174548
3347	0.5630126725
3348	0.5630056561
3349	0.5629982009
3350	0.5629907626
3351	0.5629835673
3352	0.5629770875
3353	0.5629733042
3354	0.5629675939
3355	0.5629639321
3356	0.5629584715
3357	0.5629486235
3358	0.5629400411
3359	0.5629334904
3360	0.5629284315
3361	0.5629233117
3362	0.5629162683
3363	0.5629091101
3364	0.5629028834
3365	0.5628957455
3366	0.5628919285
3367	0.5628834473
3368	0.5628789418
3369	0.5628728602
3370	0.5628653814
3371	0.5628614834
3372	0.5628559654
3373	0.5628504913
3374	0.5628416423
3375	0.5628361615
3376	0.5628303263
3377	0.5628242413
3378	0.5628161314
3379	0.562812554
3380	0.5628085075
3381	0.5628026655
3382	0.5627955782
3383	0.5627881433
3384	0.5627793247
3385	0.5627716434
3386	0.5627680423
3387	0.5627629732
3388	0.5627569153
3389	0.562748073
3390	0.5627440467
3391	0.5627372767
3392	0.5627328454
3393	0.562728755
3394	0.5627204764
3395	0.5627135106
3396	0.5627033049
3397	0.562698607
3398	0.5626911957
3399	0.5626854381
3400	0.5626791641
3401	0.5626720937
3402	0.5626672068
3403	0.5626626575
3404	0.5626561945
3405	0.5626480407
3406	0.5626399173
3407	0.5626353477
3408	0.5626308827
3409	0.562626762
3410	0.5626212271
3411	0.5626136403
3412	0.5626072179
3413	0.5626029891
3414	0.5625979537
3415	0.5625937115
3416	0.5625892836
3417	0.5625835091
3418	0.5625745926
3419	0.5625671003
3420	0.5625614372
3421	0.5625592807
3422	0.5625541744
3423	0.5625470061
3424	0.5625398378
3425	0.5625316874
3426	0.5625180494
3427	0.5625112186
3428	0.5625048637
3429	0.5624985661
3430	0.5624913539
3431	0.5624833993
3432	0.5624789612
3433	0.5624729877
3434	0.5624673414
3435	0.5624627752
3436	0.5624574293
3437	0.5624511318
3438	0.5624441929
3439	0.5624388032
3440	0.5624331806
3441	0.5624295661
3442	0.5624218409
3443	0.5624170249
3444	0.5624079498
3445	0.5624021146
3446	0.5623941026
3447	0.5623858037
3448	0.5623795871
3449	0.5623742682
3450	0.5623667219
3451	0.5623613423
3452	0.5623524292
3453	0.5623441978
3454	0.5623388992
3455	0.5623311302
3456	0.5623246706
3457	0.562315474
3458	0.5623078062
3459	0.5623016942
3460	0.5622937497
3461	0.5622891261
3462	0.5622817451
3463	0.5622760922
3464	0.562266855
3465	0.5622640269
3466	0.5622575876
3467	0.562250453
3468	0.562249832
3469	0.5622403991
3470	0.5622340611
3471	0.5622284688
3472	0.5622232512
3473	0.562218118
3474	0.5622102882
3475	0.562203508
3476	0.5621982128
3477	0.5621942237
3478	0.5621905686
3479	0.5621851452
3480	0.5621788712
3481	0.5621709908
3482	0.5621654931
3483	0.5621569006
3484	0.5621530329
3485	0.562149145
3486	0.5621443931
3487	0.5621383419
3488	0.562130286
3489	0.5621226047
3490	0.5621183456
3491	0.5621126454
3492	0.5621091692
3493	0.5621020617
3494	0.5620998781
3495	0.5620919977
3496	0.5620889839
3497	0.5620850926
3498	0.5620807964
3499	0.5620748059
3500	0.5620700642
3501	0.562065697
3502	0.5620591497
3503	0.5620521637
3504	0.5620482893
3505	0.5620416542
3506	0.5620345601
3507	0.5620285427
3508	0.5620195351
3509	0.5620136155
3510	0.5620083911
3511	0.5620053267
3512	0.5620002981
3513	0.5619927585
3514	0.561985435
3515	0.5619787898
3516	0.5619726238
3517	0.5619658504
3518	0.561959212
3519	0.5619548111
3520	0.561948473
3521	0.5619427222
3522	0.5619348316
3523	0.5619284261
3524	0.5619226145
3525	0.5619175352
3526	0.5619136912
3527	0.5619074544
3528	0.5619028915
3529	0.5619001342
3530	0.5618927904
3531	0.5618871644
3532	0.5618808736
3533	0.561876034
3534	0.561869409
3535	0.5618639991
3536	0.5618577757
3537	0.5618540498
3538	0.5618483699
3539	0.5618463348
3540	0.5618344416
3541	0.5618273206
3542	0.5618214584
3543	0.5618174152
3544	0.5618115496
3545	0.5618064231
3546	0.5617989916
3547	0.5617925016
3548	0.5617874967
3549	0.5617792045
3550	0.5617759443
3551	0.5617711689
3552	0.5617646924
3553	0.5617596334
3554	0.561753724
3555	0.5617494918
3556	0.5617435452
3557	0.5617381758
3558	0.5617349662
3559	0.5617282906
3560	0.5617233464
3561	0.5617173694
3562	0.5617114937
3563	0.5617046629
3564	0.5616986995
3565	0.5616923344
3566	0.5616871606
3567	0.5616806842
3568	0.5616757973
3569	0.5616683995
3570	0.5616623213
3571	0.5616538199
3572	0.5616482345
3573	0.5616420314
3574	0.561637941
3575	0.5616328483
3576	0.5616295105
3577	0.5616235301
3578	0.5616166791
3579	0.5616095445
3580	0.561604553
3581	0.5615997472
3582	0.5615955994
3583	0.5615879755
3584	0.5615800546
3585	0.5615745872
3586	0.5615673447
3587	0.5615601156
3588	0.561551486
3589	0.5615460389
3590	0.5615417257
3591	0.5615374362
3592	0.5615303557
3593	0.5615271596
3594	0.5615224314
3595	0.5615175412
3596	0.5615111626
3597	0.5615057425
3598	0.5615010851
3599	0.561491308
3600	0.5614848856
3601	0.5614821586
3602	0.5614769748
3603	0.5614702587
3604	0.5614630195
3605	0.5614567186
3606	0.5614503704
3607	0.5614477514
3608	0.5614418352
3609	0.561435649
3610	0.5614289903
3611	0.5614209614
3612	0.5614157843
3613	0.5614111168
3614	0.5614065843
3615	0.5614019438
3616	0.5613967735
3617	0.5613925548
3618	0.561387182
3619	0.5613838813
3620	0.5613775804
3621	0.5613734596
3622	0.5613680192
3623	0.5613608779
3624	0.5613566289
3625	0.5613517286
3626	0.561345809
3627	0.5613402201
3628	0.5613358834
3629	0.5613289614
3630	0.5613221509
3631	0.5613155901
3632	0.5613118912
3633	0.5613073384
3634	0.5613008991
3635	0.5612930862
3636	0.5612882263
3637	0.5612845848
3638	0.561279816
3639	0.5612755468
3640	0.561269121
3641	0.5612641362
3642	0.5612578859
3643	0.5612529113
3644	0.5612467284
3645	0.5612421453
3646	0.5612376702
3647	0.5612309204
3648	0.5612267996
3649	0.5612219634
3650	0.5612173937
3651	0.5612128376
3652	0.5612068877
3653	0.5611997565
3654	0.5611934724
3655	0.5611869487
3656	0.5611811472
3657	0.5611752276
3658	0.561170685
3659	0.5611650793
3660	0.5611598853
3661	0.5611569154
3662	0.5611488527
3663	0.5611446375
3664	0.5611368853
3665	0.561129177
3666	0.5611254613
3667	0.5611202841
3668	0.5611136862
3669	0.5611083842
3670	0.5611003587
3671	0.5610941219
3672	0.5610893565
3673	0.5610822118
3674	0.5610736058
3675	0.5610680608
3676	0.561061419
3677	0.5610564984
3678	0.5610506193
3679	0.5610450743
3680	0.5610392762
3681	0.5610339405
3682	0.5610269544
3683	0.5610227898
3684	0.5610167892
3685	0.5610064958
3686	0.5610021523
3687	0.5609959897
3688	0.5609902793
3689	0.5609848221
3690	0.5609803571
3691	0.560975234
3692	0.5609683256
3693	0.5609627333
3694	0.5609559464
3695	0.5609503812
3696	0.5609446
3697	0.5609360749
3698	0.5609323355
3699	0.5609274959
3700	0.5609195885
3701	0.5609128218
3702	0.5609054071
3703	0.5608977326
3704	0.560891489
3705	0.5608859238
3706	0.5608760623
3707	0.5608692686
3708	0.5608638013
3709	0.5608595523
3710	0.5608541592
3711	0.5608491002
3712	0.5608443888
3713	0.5608403254
3714	0.5608346758
3715	0.5608298396
3716	0.5608246726
3717	0.5608195529
3718	0.5608135793
3719	0.5608086958
3720	0.5607987432
3721	0.5607944334
3722	0.560786877
3723	0.5607813253
3724	0.5607760604
3725	0.5607666917
3726	0.5607601275
3727	0.5607548053
3728	0.5607486056
3729	0.5607425645
3730	0.5607379746
3731	0.5607318593
3732	0.5607254807
3733	0.5607195409
3734	0.5607133175
3735	0.5607068445
3736	0.5606995614
3737	0.5606926192
3738	0.5606868447
3739	0.560681401
3740	0.5606747761
3741	0.5606697576
3742	0.5606626197
3743	0.5606566022
3744	0.5606515601
3745	0.56064749
3746	0.5606402778
3747	0.5606360558
3748	0.5606282564
3749	0.5606210644
3750	0.5606160324
3751	0.5606065354
3752	0.5606004572
3753	0.5605954489
3754	0.5605905181
3755	0.5605843353
3756	0.5605808051
3757	0.5605761849
3758	0.5605715242
3759	0.5605635391
3760	0.5605578895
3761	0.5605544977
3762	0.5605474476
3763	0.5605435462
3764	0.5605377886
3765	0.5605329726
3766	0.5605292366
3767	0.560523533
3768	0.560517718
3769	0.560513658
3770	0.5605092537
3771	0.560503891
3772	0.560499264
3773	0.5604933039
3774	0.5604870266
3775	0.5604810969
3776	0.5604768546
3777	0.5604725786
3778	0.5604676546
3779	0.5604628825
3780	0.5604576548
3781	0.5604520423
3782	0.5604457953
3783	0.5604401255
3784	0.5604343544
3785	0.560431884
3786	0.5604284281
3787	0.5604224714
3788	0.5604170513
3789	0.5604104972
3790	0.5604044122
3791	0.560400116
3792	0.5603964576
3793	0.5603870112
3794	0.5603815371
3795	0.5603766199
3796	0.5603709838
3797	0.5603662015
3798	0.5603628165
3799	0.5603589961
3800	0.5603536604
3801	0.5603479939
3802	0.5603421249
3803	0.5603362458
3804	0.5603310957
3805	0.5603265565
3806	0.5603216426
3807	0.5603139546
3808	0.5603104109
3809	0.5603059594
3810	0.5603007823
3811	0.5602966615
3812	0.5602869013
3813	0.5602798984
3814	0.5602719268
3815	0.5602674922
3816	0.5602624839
3817	0.560256679
3818	0.5602508539
3819	0.5602455182
3820	0.5602409384
3821	0.5602338646
3822	0.5602267301
3823	0.5602215462
3824	0.5602156806
3825	0.5602132507
3826	0.5602094033
3827	0.5602020224
3828	0.5601965652
3829	0.5601908008
3830	0.5601891201
3831	0.5601836393
3832	0.5601783913
3833	0.5601718845
3834	0.5601675274
3835	0.5601624853
3836	0.5601595762
3837	0.5601537443
3838	0.5601500522
3839	0.5601445072
3840	0.5601398161
3841	0.5601335691
3842	0.5601237076
3843	0.5601159352
3844	0.5601106771
3845	0.560105554
3846	0.5600998099
3847	0.5600926956
3848	0.5600866579
3849	0.5600809341
3850	0.560073894
3851	0.5600673838
3852	0.5600625982
3853	0.5600586428
3854	0.560048022
3855	0.5600428989
3856	0.5600363988
3857	0.5600294296
3858	0.5600235134
3859	0.5600165442
3860	0.5600124302
3861	0.5600078066
3862	0.5600019444
3863	0.5599972431
3864	0.5599895517
3865	0.5599844185
3866	0.5599798387
3867	0.559974962
3868	0.5599677802
3869	0.5599616176
3870	0.5599557419
3871	0.5599491068
3872	0.5599439668
3873	0.559937082
3874	0.5599294311
3875	0.5599226576
3876	0.5599165997
3877	0.559910319
3878	0.5599051621
3879	0.5598998804
3880	0.5598952804
3881	0.5598888006
3882	0.5598838361
3883	0.5598788075
3884	0.5598746901
3885	0.5598720678
3886	0.5598649568
3887	0.5598594524
3888	0.5598560606
3889	0.559850789
3890	0.5598477414
3891	0.5598411334
3892	0.5598367932
3893	0.5598325476
3894	0.5598239011
3895	0.559818211
3896	0.5598131183
3897	0.5598061086
3898	0.5597984239
3899	0.5597915121
3900	0.5597831727
3901	0.5597760888
3902	0.5597688833
3903	0.559762714
3904	0.5597567641
3905	0.5597508546
3906	0.5597452826
3907	0.5597416782
3908	0.5597373516
3909	0.5597299065
3910	0.5597249691
3911	0.559722448
3912	0.5597145372
3913	0.5597102916
3914	0.5597076929
3915	0.5597037173
3916	0.5596984895
3917	0.5596922932
3918	0.5596871161
3919	0.5596809873
3920	0.5596745513
3921	0.5596691346
3922	0.5596625366
3923	0.5596581898
3924	0.5596540926
3925	0.5596480482
3926	0.5596409946
3927	0.5596355576
3928	0.5596282239
3929	0.5596232426
3930	0.5596174715
3931	0.5596111334
3932	0.5596046806
3933	0.5595994799
3934	0.5595935839
3935	0.5595893011
3936	0.559584664
3937	0.559578984
3938	0.5595734323
3939	0.5595704826
3940	0.5595611949
3941	0.5595546611
3942	0.5595476649
3943	0.5595421368
3944	0.559538043
3945	0.5595306959
3946	0.5595246953
3947	0.5595218671
3948	0.5595184382
3949	0.5595144997
3950	0.5595102338
3951	0.5595072976
3952	0.5595019484
3953	0.559498425
3954	0.5594925965
3955	0.5594880674
3956	0.5594823976
3957	0.5594776997
3958	0.5594700758
3959	0.5594650235
3960	0.5594593166
3961	0.5594537007
3962	0.5594464008
3963	0.5594410111
3964	0.5594352568
3965	0.55942577
3966	0.5594212679
3967	0.5594183182
3968	0.5594122062
3969	0.5594063913
3970	0.5594007079
3971	0.5593966479
3972	0.559393813
3973	0.5593906574
3974	0.559382804
3975	0.5593772624
3976	0.5593732564
3977	0.5593697195
3978	0.5593656359
3979	0.5593573741
3980	0.5593521936
3981	0.5593452244
3982	0.5593409923
3983	0.5593352921
3984	0.5593295851
3985	0.5593246746
3986	0.5593169461
3987	0.5593100343
3988	0.5593050327
3989	0.5593000479
3990	0.5592964874
3991	0.5592907129
3992	0.5592858159
3993	0.5592824984
3994	0.5592749487
3995	0.5592712903
3996	0.5592666971
3997	0.5592600384
3998	0.5592544259
3999	0.5592505144
4000	0.5592473724
4001	0.5592412132
4002	0.5592355703
4003	0.5592284999
4004	0.5592224622
4005	0.5592142375
4006	0.5592071738
4007	0.5592020001
4008	0.5591967926
4009	0.5591935932
4010	0.5591896378
4011	0.5591842785
4012	0.5591773194
4013	0.5591708058
4014	0.5591653419
4015	0.5591613021
4016	0.5591565333
4017	0.559146574
4018	0.5591425376
4019	0.5591386295
4020	0.5591328786
4021	0.5591267802
4022	0.5591200371
4023	0.5591135775
4024	0.5591070268
4025	0.5591021231
4026	0.5590978977
4027	0.5590942258
4028	0.559087584
4029	0.559080986
4030	0.5590729403
4031	0.5590692211
4032	0.559059849
4033	0.5590468657
4034	0.5590431634
4035	0.5590366499
4036	0.5590306898
4037	0.559022455
4038	0.5590163397
4039	0.5590100691
4040	0.5590033699
4041	0.5589890839
4042	0.5589841802
4043	0.5589797388
4044	0.5589714838
4045	0.5589672719
4046	0.5589616223
4047	0.5589567219
4048	0.558950745
4049	0.5589418183
4050	0.5589359055
4051	0.558930509
4052	0.5589232631
4053	0.5589188487
4054	0.5589143567
4055	0.5589098985
4056	0.5589039249
